filename,width,height,class,xmin,ymin,xmax,ymax
now-3-_jpg.rf.6e0016a4445031471cea841f6153d329.jpg,640,640,Now,216,133,349,284
board-game-41-_jpg.rf.6d9a653785e64e79866a1f5ddf1997e3.jpg,640,640,Board_Game,319,332,495,436
man-36-_jpg.rf.6d63960e10e5560f1dd9e82d26be0f60.jpg,640,640,Man,140,283,278,452
occur-37-_jpg.rf.6d7c06f915f3ef156feeb9141be6ae0a.jpg,640,640,Occur,196,182,308,316
leg-19-_jpg.rf.6e4b21503d3b4a52541c390e0700f1a1.jpg,640,640,Leg,191,217,319,363
ankh-40-_jpg.rf.6e2644bbb9616c41a79fd9548c2a2bb3.jpg,640,640,Ankh,180,274,279,476
he-8-_jpg.rf.6e7a212dcb81fabb8cbc3e940305650b.jpg,640,640,He,242,290,378,537
pool-24-_jpg.rf.6dcbd606262ff3fe1c93c3e2f83f32dd.jpg,640,640,Pool,136,328,314,450
wall-6-_jpg.rf.6c887d32079f0a18bb25f2852c3cd8ef.jpg,640,640,Wall,200,277,304,409
papyrus-scroll-22-_jpg.rf.6ee8aa5f4b99de789dc26bc4df231b18.jpg,640,640,Papyrus_Scroll,142,301,288,437
ruler-30-_jpg.rf.6f2c2544d1aee46b78fd42f4d1388e9c.jpg,640,640,Ruler,218,262,311,443
eye-7-_jpg.rf.6e747ee4f94f3dba3de66d1aa760d282.jpg,640,640,Eye,251,261,346,373
at-11-_jpg.rf.6f4bf57ac486fecf1c4171245f67302d.jpg,640,640,At,215,233,343,366
mother-33-_jpg.rf.6ebb32ca488213656173d58010697a63.jpg,640,640,Mother,322,179,524,380
nurse-23-_jpg.rf.6e68793a08d6cba2de25ca33c8e3c3b4.jpg,640,640,Nurse,288,107,381,281
hit-3-_jpg.rf.6f09d54cb6b9b614d0d917bd5fdcc5b9.jpg,640,640,Hit,152,88,332,360
cloth-on-pole-10-_jpg.rf.6f3757f4c1355866bf639a081b2e16b7.jpg,640,640,Cloth_on_Pole,317,114,488,312
enclosed-mound-26-_jpg.rf.6f978a18e96bbfa8112d5ad6650ca668.jpg,640,640,Enclosed_Mound,184,256,347,390
viper-18-_jpg.rf.70164798692e421253561e0a98e47d8c.jpg,640,640,Viper,249,320,381,397
star-19-_jpg.rf.6fbe1907bd34d51777d52f5a6c47ce78.jpg,640,640,Star,174,165,314,321
limits-18-_jpg.rf.6ed69d153ec881515770e5d902b61122.jpg,640,640,Limit,233,291,348,443
fabric-10-_jpg.rf.6f1a6cfa550450b299b13f43d6b27125.jpg,640,640,Fabric,263,226,395,392
water-21-_jpg.rf.6e7ea70495e5223f97cf72e56146bae4.jpg,640,640,Water,201,404,327,460
papyrus-scroll-23-_jpg.rf.70178f023308c000ad1eb9d5fa53e4c2.jpg,640,640,Papyrus_Scroll,160,364,286,500
bad-thinking-36-_jpg.rf.6f5cfb41b0eeea093a098c2493399adf.jpg,640,640,Bad_Thinking,227,195,380,426
quailchick-21-_jpg.rf.7019dbd3aee705a53f76dc618943d8de.jpg,640,640,QuailChick,380,81,542,244
semen-35-_jpg.rf.70a58b115107b3c13d4d84b999afae8d.jpg,640,640,Semen,250,85,395,221
mother-2-_jpg.rf.70025d5d2eaa7aa73ae249b622a7b846.jpg,640,640,Mother,171,232,356,386
ring-29-_jpg.rf.705e34d100e17096a89e82b76d673863.jpg,640,640,Ring,335,347,432,455
musical-instrument-35-_jpg.rf.70d478368646fc17f19422836ba8e3b3.jpg,640,640,Musical_Instrument,302,171,429,348
this-5-_jpg.rf.70ce993a2d5f4a1dc051ed04f039444f.jpg,640,640,This,305,339,429,480
papyrus-scroll-3-_jpg.rf.6fc58d3d230ca824b62ccff45dce7285.jpg,640,640,Papyrus_Scroll,142,141,289,228
owl-11-_jpg.rf.70e4387d7539a1d1c7932219bcbc6a32.jpg,640,640,Owl,240,70,360,278
angry-29-_jpg.rf.6f954c7080a37b66f79c0180049e0c5b.jpg,640,640,Angry,202,264,289,454
belongs-7-_jpg.rf.70f4eaa3dd99f3bc342ac84f8784ece0.jpg,640,640,Belongs,246,151,401,261
divide-7-_jpg.rf.713f7e09fd31103a624909b85520d27d.jpg,640,640,Divide,297,225,429,443
falcon-34-_jpg.rf.71c7b14a4a68a65487179a4e51ed417e.jpg,640,640,Falcon,389,174,577,357
not-5-_jpg.rf.71e115705033351c9d8f14217588b4c5.jpg,640,640,Not,177,231,333,396
sail-6-_jpg.rf.71ebc74750b26dcd4e90345b8d389b72.jpg,640,640,Sail,88,216,230,359
builder-33-_jpg.rf.7024a69e57a764225d2fc271b1976298.jpg,640,640,Builder,265,147,471,408
mother-38-_jpg.rf.71e16e5e6f777d5e23b6f7b54a94db91.jpg,640,640,Mother,269,158,403,358
mascot-22-_jpg.rf.6f82c0c57cc6f92637d3030d5c136f0a.jpg,640,640,Mascot,233,274,370,437
elephant-19-_jpg.rf.711ea4611c659d7358d1d68234c3776f.jpg,640,640,Elephant,255,58,387,232
cooked-5-_jpg.rf.718d7149c1205fab2dcf929df7b166ab.jpg,640,640,Cooked,199,143,281,322
bee-20-_jpg.rf.723efedc7c411128fa8bd6a38fc40ef2.jpg,640,640,Bee,297,206,444,403
reed-31-_jpg.rf.729253747abea63c9708beb1dbbbf083.jpg,640,640,Reed,245,108,303,260
lion-41-_jpg.rf.717be96bc9a89605113cca1a29bf2023.jpg,640,640,Lion,168,257,296,350
folded-34-_jpg.rf.71ca27ec1e7478503e6df99107993eb0.jpg,640,640,Folded_Cloth,177,113,276,262
angry-25-_jpg.rf.726f138421099fe72759890a382575a2.jpg,640,640,Angry,316,143,438,334
Her-10-_jpg.rf.72239457d23837f045e494402ef11138.jpg,640,640,Her,173,211,364,285
quailchick-2-_jpg.rf.71d4bf0aee691597f238dabb156256a1.jpg,640,640,QuailChick,198,260,335,449
canal-18-_jpg.rf.714413bfc412d0358ebf94007f7c0fb0.jpg,640,640,Canal,145,240,358,333
falcon-16-_jpg.rf.71e72f11f6508a2c5889866262993b9d.jpg,640,640,Falcon,289,244,436,467
one-19-_jpg.rf.73589f732aeaa04861d67fedd411d201.jpg,640,640,One,411,277,448,347
quailchick-14-_jpg.rf.719abc12bea38f9076a8a89daa3525c2.jpg,640,640,QuailChick,387,178,504,338
water-40-_jpg.rf.735fe992f89b4c789f85f641e84ee1e3.jpg,640,640,Water,140,256,261,314
musical-instrument-38-_jpg.rf.72403770684f6fc5059125fedf223e17.jpg,640,640,Musical_Instrument,379,247,463,413
one-7-_jpg.rf.73fbed500f6ac96f2632ee05ff7d2121.jpg,640,640,One,253,145,294,210
not-23-_jpg.rf.74188d9d3adcf1ad3a05a533a9ffb8fe.jpg,640,640,Not,360,132,461,309
foot-18-_jpg.rf.747976c82b2c705c97217a5df47b5f4a.jpg,640,640,Foot,206,314,447,466
pool-26-_jpg.rf.74d316f17d938c380e63741a9a831f81.jpg,640,640,Pool,261,255,411,419
hit-39-_jpg.rf.738a8ae91e6063c90df323729685e42e.jpg,640,640,Hit,120,285,269,479
meet-36-_jpg.rf.74b3cb8100a54dc1fb92dd72125a37a1.jpg,640,640,Meet,269,365,422,431
one-24-_jpg.rf.745cd0bb6a9a9a4e33c6a3029d0abb44.jpg,640,640,One,286,158,325,253
man-19-_jpg.rf.745bf3e55b05e89ea89a597cd6ebce3a.jpg,640,640,Man,90,202,253,360
sail-23-_jpg.rf.751cdf22106d7d3f646600e85faecb18.jpg,640,640,Sail,221,68,398,273
giraffe-38-_jpg.rf.740b960999f3da9bb7162583cddda62a.jpg,640,640,Giraffe,215,234,349,438
mother-24-_jpg.rf.750b71c9aa442b052247f82cfc16099c.jpg,640,640,Mother,283,266,427,521
galena-14-_jpg.rf.750105ea20b4ab3ddca3ac2ccd03e832.jpg,640,640,Galena,313,184,418,312
turtle-16-_jpg.rf.738b1a71024d2dc24ef6cb2c973cb705.jpg,640,640,Turtle,324,296,435,461
occur-11-_jpg.rf.74f571044b80bb62caee367a6a2b341c.jpg,640,640,Occur,343,190,514,363
mouth-31-_jpg.rf.744e24da7aa9f8407bac140047fbe3fc.jpg,640,640,Mouth,174,349,338,432
soldier-1-_jpg.rf.74dc9b038cc29731539a1cd86bc74783.jpg,640,640,Soldier,421,268,560,443
boy-16-_jpg.rf.7598421efa663f965be6292f5cc88249.jpg,640,640,Boy,265,247,397,440
book-34-_jpg.rf.76129013f1f4e75b0ccc5ce536f1ef9c.jpg,640,640,Book,141,144,285,302
branch-17-_jpg.rf.758375c8edf4c0bbc8653a30be25f78e.jpg,640,640,Branch,135,171,318,319
bad-thinking-19-_jpg.rf.7155bea0e34b96aa5dfc418b91694897.jpg,640,640,Bad_Thinking,233,317,383,508
belongs-26-_jpg.rf.762944657cded41ecf2dde16312cad49.jpg,640,640,Belongs,240,221,441,372
flail-10-_jpg.rf.741d1e151910cbc28bdb70d6a4441b21.jpg,640,640,Flail,195,21,355,278
mouth-17-_jpg.rf.731b0df66f8ccf988afb60e7291fa4e3.jpg,640,640,Mouth,240,167,385,258
duck-10-_jpg.rf.758605512ffdf4a822f9e3cfb313b08f.jpg,640,640,Duck,216,187,382,373
loaf-of-bread-18-_jpg.rf.766893dc5106304cfff2a110f5da5ca6.jpg,640,640,Loaf_Of_Bread,362,205,458,346
brewer-17-_jpg.rf.75b0c51b72e7a2a9846237af6cc533cf.jpg,640,640,Brewer,320,187,490,354
100-30-_jpg.rf.75a21070796cac0df7fbee4058347b54.jpg,640,640,100,458,361,500,451
pair-20-_jpg.rf.76d224df71338a5d6c7544c8e7650e2b.jpg,640,640,Pair,161,277,309,355
ring-13-_jpg.rf.7691349f8aba4d44eb376188badae7bb.jpg,640,640,Ring,347,252,458,352
Woman-23-_jpg.rf.765bf53b95d89f89101e1db1a959c17c.jpg,640,640,Woman,274,115,407,310
mouth-35-_jpg.rf.76725d1b29ab0314d5e0ade443e23c48.jpg,640,640,Mouth,284,337,428,446
boy-24-_jpg.rf.75d2ea85d18564748874942b3dbcfe81.jpg,640,640,Boy,401,286,497,466
this-13-_jpg.rf.76bff15254e0fa20f01baf3cf8d69c6f.jpg,640,640,This,385,169,467,303
wall-12-_jpg.rf.76409c4d6572c64655af05504f65fd2c.jpg,640,640,Wall,317,269,425,408
this-36-_jpg.rf.776a9f3c951e603d76f3543261f50f5a.jpg,640,640,This,343,157,462,304
horn-8-_jpg.rf.76c058da58df426ec1968c29ccf02fb3.jpg,640,640,Horn,179,318,305,437
foot-8-_jpg.rf.76809e859b88261e46a69ec732c2207b.jpg,640,640,Foot,184,326,244,479
100-3-_jpg.rf.763881098fbad118ac82a2e05ced2a0a.jpg,640,640,100,347,243,392,331
cobra-9-_jpg.rf.748bfa4b5beee2bf2cce8b7a5b446f8f.jpg,640,640,Cobra,324,313,560,500
boy-9-_jpg.rf.7756dcfd750ce248f3d6625d4c4fd061.jpg,640,640,Boy,168,204,325,362
now-17-_jpg.rf.779648906e27b9371bc62f51513596d7.jpg,640,640,Now,150,219,311,361
semen-1-_jpg.rf.779af4890c8d68b68fd5d82c058b84d2.jpg,640,640,Semen,308,371,437,466
composite_bow-41-_jpg.rf.7742fe33ffe22497e5bccb3f2f0eceab.jpg,640,640,Composite_Bow,64,142,287,301
ring-11-_jpg.rf.77b05824007920336458d905074a808d.jpg,640,640,Ring,137,148,236,276
bury-39-_jpg.rf.7899661b9e3272012504b999e2a4a87c.jpg,640,640,Bury,168,104,410,336
occur-34-_jpg.rf.787897a46de3fa747dc48bb948aebe67.jpg,640,640,Occur,206,318,311,504
bad-thinking-40-_jpg.rf.7631c766b318a67e1a491b5e3b1d158e.jpg,640,640,Bad_Thinking,294,272,463,464
now-28-_jpg.rf.76d5227f818d22831964388461d93ff0.jpg,640,640,Now,222,283,356,447
loaf-of-bread-20-_jpg.rf.77e86793b02365517af1c68e58e73107.jpg,640,640,Loaf_Of_Bread,340,168,460,290
nursing-39-_jpg.rf.78f117bdc7eb8292a9531f73aa353386.jpg,640,640,Nursing,242,86,357,250
quailchick-22-_jpg.rf.7671434643dc293bd6ffb50137f46403.jpg,640,640,QuailChick,258,309,384,460
cooked-25-_jpg.rf.78f0bba01d9a1ccec372e7cb7e3e547d.jpg,640,640,Cooked,322,130,400,334
fabric-5-_jpg.rf.7910e1b4b83d915122d1c2a2751df7df.jpg,640,640,Fabric,386,204,460,409
canal-28-_jpg.rf.77eda2149017f06f54f5ec507aaf9b92.jpg,640,640,Canal,268,161,453,321
pair-23-_jpg.rf.78ac0e321048f70f60539ec3a27067c9.jpg,640,640,Pair,325,310,466,414
soldier-26-_jpg.rf.78a8908680cab898e11146776f7e1c70.jpg,640,640,Soldier,256,251,385,408
papyrus-scroll-39-_jpg.rf.7901fa1ec39feb080299d3c5cd8dc0e5.jpg,640,640,Papyrus_Scroll,336,214,470,289
swallow-5-_jpg.rf.79a09b008aae324f8e2b241f258dd338.jpg,640,640,Swallow,190,179,290,341
sail-27-_jpg.rf.795b3c9a32ba375cce2925e969bb8057.jpg,640,640,Sail,205,222,329,398
horn-30-_jpg.rf.7812550a164e2828402f1adfef085c0f.jpg,640,640,Horn,106,315,309,460
viper-39-_jpg.rf.78fb419084b18c1d1cd8fa8389a144b3.jpg,640,640,Viper,295,257,424,303
nurse-37-_jpg.rf.797c7131ffc14491c7fad3e952967b61.jpg,640,640,Nurse,217,272,320,421
leg-32-_jpg.rf.7970ba0692232e28f9662301f1b94e2d.jpg,640,640,Leg,322,79,439,263
nursing-41-_jpg.rf.77afb3f925d24f339fdad114cbbd7ed5.jpg,640,640,Nursing,207,181,331,342
dessert-17-_jpg.rf.79213eb2942086404f9de8d2bfb7f8e3.jpg,640,640,Dessert,146,119,290,290
duck-20-_jpg.rf.7993bb8d4f95b633cacbc58371b42080.jpg,640,640,Duck,152,123,303,352
birth-29-_jpg.rf.7956bfc8794f3d913e83e3de94d0b262.jpg,640,640,Birth,396,142,510,338
nursing-10-_jpg.rf.7a76cec901953e46ca5212a789b52c09.jpg,640,640,Nursing,412,330,516,486
falcon-1-_jpg.rf.7922b6080d1a88a5df1416fb405d1927.jpg,640,640,Falcon,199,94,349,271
builder-19-_jpg.rf.7ade1c9b08140b7a5fc847844baf769c.jpg,640,640,Builder,101,68,274,299
swallow-35-_jpg.rf.7a799a8828c31bf32ea6fd13d3af6645.jpg,640,640,Swallow,164,246,308,373
builder-10-_jpg.rf.7aaec0a103dffc8f3867f364d1da2308.jpg,640,640,Builder,279,267,436,510
flail-40-_jpg.rf.7a181704440d52c546a2f749eef0359b.jpg,640,640,Flail,304,181,438,417
to-be-dead-1-_jpg.rf.7970d0d8d908daff46d51bac5e7139b2.jpg,640,640,To_Be_Dead,308,245,475,312
length-of-a-human-arm-7-_jpg.rf.7bbbdbbd37499470d05b8fa451fbf044.jpg,640,640,Length_Of_a_Human_Arm,348,312,428,471
turtle-40-_jpg.rf.7b00c284ad6416f204192b43a774eae2.jpg,640,640,Turtle,157,185,315,327
builder-21-_jpg.rf.7b78dc82b8cbc1ee8f6ec21188feaaf7.jpg,640,640,Builder,132,226,280,398
elephant-16-_jpg.rf.7b6fc4413fff33954a5e985f458aff1c.jpg,640,640,Elephant,324,170,520,330
branch-25-_jpg.rf.79da3ea1ae35878d5af3a4715b6e5a4d.jpg,640,640,Branch,249,128,448,269
horn-36-_jpg.rf.7a021d80ac8b45fb538457886940d314.jpg,640,640,Horn,132,193,315,310
he-33-_jpg.rf.7aa4201dbfbba6ed4890231dc973714d.jpg,640,640,He,203,104,352,319
one-20-_jpg.rf.7bd7f68693de79291e4d8f0569a54d1e.jpg,640,640,One,315,281,368,365
bad-thinking-24-_jpg.rf.7b55bde102f22083ce924e1b81e5975c.jpg,640,640,Bad_Thinking,197,233,308,405
rope-15-_jpg.rf.7a89dceeb27c7a4806dcfe024e7707c7.jpg,640,640,Rope,197,218,277,354
rope-14-_jpg.rf.7b93e3e828092978bd890307da190b82.jpg,640,640,Rope,392,191,476,302
fabric-16-_jpg.rf.7bffd3ae560a0949f4cb822f5c260a7c.jpg,640,640,Fabric,191,121,307,311
flail-1-_jpg.rf.794122425f70df49567f118b9fd29c63.jpg,640,640,Flail,269,30,418,228
bee-27-_jpg.rf.7a22f3ec700b8fc500f0f004d5f5b6e9.jpg,640,640,Bee,274,135,388,305
hit-16-_jpg.rf.7bfc008b7ad7eb55a16d8521a627c303.jpg,640,640,Hit,118,151,273,303
meet-16-_jpg.rf.7bd00f16aeec7c8302605ea942ba85ca.jpg,640,640,Meet,118,253,268,353
loaf-of-bread-5-_jpg.rf.7c85f0ec08a68c67af9155d2b611812e.jpg,640,640,Loaf_Of_Bread,264,125,359,283
horn-32-_jpg.rf.7c01f9bfe35f63743f8a6acc3e6b6ead.jpg,640,640,Horn,322,342,508,446
quailchick-18-_jpg.rf.7a586d5efe41ee99de0b8a7a660e9940.jpg,640,640,QuailChick,308,208,476,341
folded-20-_jpg.rf.7aae84ed75837af69146e31e816886b1.jpg,640,640,Folded_Cloth,273,325,348,491
corpse-6-_jpg.rf.7e263541f0d421f6fa0e4329d96ccc22.jpg,640,640,Corpse,324,152,472,282
sail-16-_jpg.rf.7d8b64b0b25019a2ca8554f1d5bd8dc1.jpg,640,640,Sail,87,232,226,400
dessert-10-_jpg.rf.7e77e89be3b9f357ba56d87d0ac1ebf1.jpg,640,640,Dessert,314,129,559,337
loaf-of-bread-26-_jpg.rf.7d58c2a5710033080b601925be2dfaae.jpg,640,640,Loaf_Of_Bread,287,295,367,454
cooked-27-_jpg.rf.7d4036dafeb954d1329563d82d306d81.jpg,640,640,Cooked,205,152,300,328
musical-instrument-9-_jpg.rf.7c9c86bd818b757ae557ce04e67c57f2.jpg,640,640,Musical_Instrument,183,336,299,507
enclosed-mound-37-_jpg.rf.7de9674f73daae1ad1eb452ed6dc6226.jpg,640,640,Enclosed_Mound,357,236,525,358
aroura-28-_jpg.rf.7dd2a54510f0eaad959ae0201ed3950c.jpg,640,640,Aroura,322,369,478,487
snake-14-_jpg.rf.7cdce34ac7f1b5d644d28b65c92823a9.jpg,640,640,Snake,180,175,346,293
fingre-36-_jpg.rf.7d1ba13a004fc9097daf8ffea80dcb85.jpg,640,640,Fingre,170,243,230,384
composite_bow-32-_jpg.rf.7c97518bf8ce8f07755176df325d0b76.jpg,640,640,Composite_Bow,257,205,413,341
star-36-_jpg.rf.795e95ac4315a1ec2b7468c0372f02de.jpg,640,640,Star,237,293,346,442
birth-6-_jpg.rf.7ed43edbe1bacfd27b9db1a09a43d356.jpg,640,640,Birth,270,229,407,429
ankh-1-_jpg.rf.7e3f47469b89bd2000aa26738a87fb63.jpg,640,640,Ankh,229,246,363,439
papyrus-scroll-36-_jpg.rf.7f15fc008bae0cdf2300b6e77bb08411.jpg,640,640,Papyrus_Scroll,280,158,401,276
length-of-a-human-arm-14-_jpg.rf.7ef1e366228a4d1861ba90a259bc1b54.jpg,640,640,Length_Of_a_Human_Arm,215,210,278,353
divide-18-_jpg.rf.7e67ea5917297e221947ca5981aa351b.jpg,640,640,Divide,282,326,421,494
nurse-28-_jpg.rf.7d9c3e96653586bf645ded81d880d6a7.jpg,640,640,Nurse,226,334,316,544
eye-12-_jpg.rf.7f2d7e816021d8526035043f703b5696.jpg,640,640,Eye,93,214,229,342
divide-13-_jpg.rf.7f223c6e7571141c09b30ab5045e0616.jpg,640,640,Divide,265,191,383,344
nurse-34-_jpg.rf.7e580ea8f45a85c24715ff40b2782057.jpg,640,640,Nurse,360,208,491,337
bury-1-_jpg.rf.7e89b836030505048e1f3a5ea3112a01.jpg,640,640,Bury,209,252,408,456
viper-29-_jpg.rf.7f7bfc317cceaf9df54b1add6c7ff700.jpg,640,640,Viper,215,398,349,494
dessert-31-_jpg.rf.8009a74c24f3acd56a0cfee3f1a28ff6.jpg,640,640,Dessert,279,270,477,429
enclosed-mound-40-_jpg.rf.7db40673df5dcc8ff0e1144cbc0e6515.jpg,640,640,Enclosed_Mound,76,331,301,437
composite_bow-20-_jpg.rf.7ff98c81c71d8c43fd4b6108ec05c2e9.jpg,640,640,Composite_Bow,280,171,434,308
limits-6-_jpg.rf.7f8db87193f7a582011536f2260b5674.jpg,640,640,Limit,223,296,358,485
canal-7-_jpg.rf.803232ee69e05ae88dfd4234e8234d7c.jpg,640,640,Canal,168,208,391,321
hit-7-_jpg.rf.80661199e876af4cfa9186bf692f9f32.jpg,640,640,Hit,296,220,411,445
nile-fish-27-_jpg.rf.7e9723f9067453dda3686e372a1146da.jpg,640,640,Nile_Fish,158,129,331,248
one-25-_jpg.rf.8021d4672012466c3e7887f1b323ef61.jpg,640,640,One,416,265,490,357
loaf-36-_jpg.rf.7ff88161c9d910ef97e9512aa4e89c32.jpg,640,640,Loaf,264,245,345,308
snake-13-_jpg.rf.806a5751906cc45ca2ffff7b2fa551fd.jpg,640,640,Snake,164,328,307,496
not-22-_jpg.rf.80b80200047cf95967301e8e374da74b.jpg,640,640,Not,324,107,428,310
to-say-41-_jpg.rf.7f87f419dec0ddca3098e0f487271b87.jpg,640,640,To_Say,379,280,449,368
hit-35-_jpg.rf.7e8d8eedaafaa0bc1ddc083cb0a6c132.jpg,640,640,Hit,155,201,311,431
galena-39-_jpg.rf.80a1e0b961cc3ad902241061ef6feb46.jpg,640,640,Galena,363,240,475,384
divide-25-_jpg.rf.80643d9c580e7a7b11b9d66e7b3b3f23.jpg,640,640,Divide,303,297,430,456
Woman-28-_jpg.rf.7fa6fc54d715f7a42c069dee55b7849d.jpg,640,640,Woman,292,221,439,392
eye-19-_jpg.rf.81281626966cca692b41ba5c33496e6b.jpg,640,640,Eye,300,319,444,445
man-1-_jpg.rf.814445e94634430c080683e5e80f82c6.jpg,640,640,Man,202,322,317,488
boy-38-_jpg.rf.812a0f6852a8f0a59d67974569558b06.jpg,640,640,Boy,307,96,426,297
to-be-dead-11-_jpg.rf.8188c8ca7e9d84677842a0e295e05a74.jpg,640,640,To_Be_Dead,207,216,350,287
hit-33-_jpg.rf.817e259973a931e3b7b13907f2087214.jpg,640,640,Hit,359,186,545,409
fabric-25-_jpg.rf.81a752ff2cb730d338f6809db01b5cbf.jpg,640,640,Fabric,346,308,470,502
mascot-30-_jpg.rf.7fbe9d14af1d175515d9c2b52ccfd411.jpg,640,640,Mascot,263,273,422,440
rope-5-_jpg.rf.81a1daf40b97d08a67abc4c7f4c5871f.jpg,640,640,Rope,338,287,427,430
aroura-29-_jpg.rf.81c9b683a9af419c5afbf9be58d39b18.jpg,640,640,Aroura,229,148,333,313
sail-1-_jpg.rf.80e3ea572fd0006c2fe18365ffde13c9.jpg,640,640,Sail,377,313,498,444
ring-3-_jpg.rf.820892c5d7109a9c4b54eeb279415b0c.jpg,640,640,Ring,126,130,232,278
face-4-_jpg.rf.8222c5246bedd2367b497846dad5a1f1.jpg,640,640,Face,215,249,319,396
galena-10-_jpg.rf.81408219891d33f7b52e62176cd94e96.jpg,640,640,Galena,211,126,355,284
now-9-_jpg.rf.828793aceaeda60e71c8533dcb9e8e1a.jpg,640,640,Now,326,222,448,377
water-23-_jpg.rf.82b96868b9aa727c45540606c578a7aa.jpg,640,640,Water,221,192,333,276
water-13-_jpg.rf.8130e4dd114870fc3b9e733022869727.jpg,640,640,Water,336,140,465,260
duck-35-_jpg.rf.80183cd6f84c39cbed25f6bdec4c689f.jpg,640,640,Duck,373,63,556,265
turtle-11-_jpg.rf.82c60085d697bd5eccaa75442b815e4f.jpg,640,640,Turtle,288,150,414,277
leg-15-_jpg.rf.82a29c8cdc5ee02cedfe1dbf7b7f1a0a.jpg,640,640,Leg,122,143,255,347
corpse-40-_jpg.rf.82c8afaf5f3100ea2c55c1f80613f39a.jpg,640,640,Corpse,154,123,313,303
man-7-_jpg.rf.82d157540c1ae21c6090f9f96a015a5c.jpg,640,640,Man,278,207,401,346
not-1-_jpg.rf.80d9a5c41a3b4e38a60cfc660ca1a79c.jpg,640,640,Not,180,211,252,374
board-game-6-_jpg.rf.81b510605d3606199076000d106a7cad.jpg,640,640,Board_Game,344,96,526,217
galena-27-_jpg.rf.825e99d734edb8be8f02c281d858f9cf.jpg,640,640,Galena,367,259,514,388
Woman-35-_jpg.rf.82bf80974f420dcae8af9857272534dd.jpg,640,640,Woman,366,312,474,500
lion-29-_jpg.rf.83a338af36bbd071918546c7f499d1e2.jpg,640,640,Lion,289,275,433,386
ankh-29-_jpg.rf.82b7170ff90af4e1ced3383dd58f203f.jpg,640,640,Ankh,354,306,525,496
to-protect-14-_jpg.rf.82e342cd68048ee3b4ebfe3c4d9b7342.jpg,640,640,To_Protect,263,266,344,392
now-12-_jpg.rf.8320989970119e11818c20681507019f.jpg,640,640,Now,338,85,546,269
occur-40-_jpg.rf.828af5ebed213b744233405eb7f95d24.jpg,640,640,Occur,222,203,413,371
belongs-29-_jpg.rf.833b68a5fd90e5f80df8f0b6a55e2a7e.jpg,640,640,Belongs,280,266,408,392
at-22-_jpg.rf.81a8fb56ae20fdf055798a6fd9ac328d.jpg,640,640,At,400,296,550,387
turtle-9-_jpg.rf.82e23c7ab7971a26ba2d781d21bdc0eb.jpg,640,640,Turtle,350,274,472,431
elephant-6-_jpg.rf.837bba868be7194cebf492db5846519c.jpg,640,640,Elephant,319,293,457,433
not-38-_jpg.rf.83770d507b85025a304015ce6d3ed1a2.jpg,640,640,Not,401,187,566,345
man-24-_jpg.rf.826bf0f40ef04535fbc8350254b244ec.jpg,640,640,Man,310,169,467,369
to-protect-40-_jpg.rf.83ae0bcae230e3869f89ad1c16aec69e.jpg,640,640,To_Protect,127,140,267,237
leg-9-_jpg.rf.83a408bdccdb337f100a98ca5b248d1f.jpg,640,640,Leg,410,173,495,326
cobra-27-_jpg.rf.83b2fb258cfef9edef472b0feae574e6.jpg,640,640,Cobra,242,75,411,278
bad-thinking-9-_jpg.rf.845096642dfd2fc05b7e2f2a0380e73a.jpg,640,640,Bad_Thinking,301,295,530,480
limits-35-_jpg.rf.8368c89ab4814b60985ecf9044dcd47b.jpg,640,640,Limit,303,141,422,295
to-protect-24-_jpg.rf.84670da51b39ad07ab1108acced1ada5.jpg,640,640,To_Protect,281,180,396,306
enclosed-mound-4-_jpg.rf.83de46cf8cfd93585b63f52c5828dfa2.jpg,640,640,Enclosed_Mound,247,180,412,261
meet-7-_jpg.rf.84e6f377a4074ae50118f15311f89706.jpg,640,640,Meet,298,266,455,394
fingre-35-_jpg.rf.84bfab4a7b13f7b4815875082bda6e27.jpg,640,640,Fingre,181,112,264,272
to-say-24-_jpg.rf.84f5bb77cc45712d6f954b3de842619f.jpg,640,640,To_Say,193,243,278,349
owl-9-_jpg.rf.8509db2b5b6a16a82e048ed20157d128.jpg,640,640,Owl,127,214,289,376
horn-24-_jpg.rf.8448e9ae18346d9b389be2b299c35f54.jpg,640,640,Horn,324,356,441,464
water-20-_jpg.rf.84cf7777942a6de06bf5c3629156f2f0.jpg,640,640,Water,154,158,288,239
to-protect-41-_jpg.rf.85246a22933be61a903f13d252418235.jpg,640,640,To_Protect,327,184,434,269
pool-12-_jpg.rf.84cd27f0fe4aba35e02c1a09ef217407.jpg,640,640,Pool,43,144,270,297
he-37-_jpg.rf.852d97609f54f241061c10ff02960770.jpg,640,640,He,281,212,467,418
life-spirit-36-_jpg.rf.861c75e4f51a0c152068c8d79f19f9be.jpg,640,640,Life_Spirit,219,182,312,314
length-of-a-human-arm-1-_jpg.rf.83bb651dcce2903b43ca5581407a9843.jpg,640,640,Length_Of_a_Human_Arm,286,251,412,352
fish-36-_jpg.rf.8489bcb6cec93697801216ed231ee5ad.jpg,640,640,Fish,293,323,418,416
corpse-26-_jpg.rf.846995235dc69c0d943c131581160739.jpg,640,640,Corpse,135,328,308,524
turtle-34-_jpg.rf.853b19a7f03561bc518d89de58a8e347.jpg,640,640,Turtle,170,198,338,334
